YEAR,QUARTER,REG,AREA,EDUCATIONAL,VALUE,UNIT,SOURCE
2564,"ไตรมาสที่ 2/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",524.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",146.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","11. อื่น ๆ",93.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","12. ไม่ทราบ",33.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",198.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",824.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",474.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",498.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",472.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",115.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",484.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",147.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",94.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","11. อื่น ๆ",10.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",4.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",500.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1839.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","03. ประถมศึกษา",1155.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1023.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",724.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",140.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",446.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",207.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",105.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","11. อื่น ๆ",4.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","12. ไม่ทราบ",1.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",51.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1151.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",856.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",759.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",684.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",122.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",483.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",151.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",136.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","11. อื่น ๆ",.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",1.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",165.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",3289.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","03. ประถมศึกษา",2540.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",2005.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1406.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",209.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",3.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",496.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",309.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",175.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","12. ไม่ทราบ",1.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","01. ไม่มีการศึกษา",85.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",375.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","03. ประถมศึกษา",440.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",446.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",403.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",110.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",443.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",150.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",75.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","11. อื่น ๆ",.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","1) เขตเทศบาล","12. ไม่ทราบ",13.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",259.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",915.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","03. ประถมศึกษา",1214.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",967.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",684.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",147.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",1.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",459.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",203.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",110.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","11. อื่น ๆ",4.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 2/2564","5) ภาคใต้","2) นอกเขตเทศบาล","12. ไม่ทราบ",19.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","01. ไม่มีการศึกษา",251.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",695.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","03. ประถมศึกษา",1233.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",1236.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1170.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",361.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",3.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",2117.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",414.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",152.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","11. อื่น ๆ",2.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","1) กรุงเทพมหานคร","1) เขตเทศบาล","12. ไม่ทราบ",26.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","01. ไม่มีการศึกษา",278.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1185.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","03. ประถมศึกษา",1289.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",1581.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1240.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",424.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",1352.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",458.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",152.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","11. อื่น ๆ",68.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","1) เขตเทศบาล","12. ไม่ทราบ",61.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",366.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1883.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","03. ประถมศึกษา",1784.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1861.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1315.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",410.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",2.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",992.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",498.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",133.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","11. อื่น ๆ",59.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","2) ภาคกลาง","2) นอกเขตเทศบาล","12. ไม่ทราบ",35.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",185.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",837.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",440.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",499.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",479.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",111.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",501.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",163.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",95.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","11. อื่น ๆ",7.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",2.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",512.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1852.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","03. ประถมศึกษา",1119.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1052.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",719.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",157.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",1.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",411.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",208.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",108.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","11. อื่น ๆ",2.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","3) ภาคเหนือ","2) นอกเขตเทศบาล","12. ไม่ทราบ",2.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",50.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1160.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",878.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",771.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",670.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",114.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",449.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",180.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",123.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3/2564","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",1.30,พันคน,สำนักงานสถิติแห่งชาติ
